face,row,col,igm,smoothed_intensity
-Y,122,153,0.6747941942910405,0.21859518113633902
-Y,122,154,0.6391314357870631,0.2007492757648697
-Y,122,155,0.6107643997834913,0.16470654774969068
-Y,122,157,0.5774339821213041,0.13556061095061891
-Y,122,158,0.6649938489328422,0.15144838938012992
-Y,122,159,0.7512928701645762,0.17258342579721947
-Y,122,160,0.7864115418834994,0.18423838277102544
-Y,122,161,0.7723810553140644,0.18385756400496736
-Y,122,162,0.7695624993159904,0.1930644337071898
-Y,122,163,0.812926716012259,0.19968055841691906
-Y,122,164,0.8574296791633916,0.1969085816333818
-Y,122,165,0.8608537661955034,0.20162351271506576
-Y,122,166,0.8286778898230093,0.20841018918540546
-Y,122,167,0.7927911944783429,0.20309862135961493
-Y,122,168,0.796893624915789,0.21975493755065797
-Y,122,169,0.7902280952515288,0.24456131923200836
-Y,122,170,0.7814810544457639,0.23225413201502487
-Y,122,171,0.7650325370284802,0.21840708573587334
-Y,122,172,0.7412156946329875,0.22103289777085466
-Y,122,173,0.6994601120887801,0.21630964362350869
-Y,122,174,0.656713576914342,0.19689972167042513
-Y,122,175,0.6208574406176831,0.1827232180616009
-Y,122,176,0.583477543505842,0.1822261130098093
-Y,122,185,0.5860737464279959,0.14596570505745374
-Y,122,212,0.7520644008749381,0.20231821724463248
-Y,122,213,0.6215437725328493,0.27207743148218594
-Y,122,254,0.9253871972416725,0.2509741058636763
-Y,123,4,0.5998147039891742,0.23903048596847176
-Y,123,85,1.1607252492579516,0.3173982600105471
-Y,123,86,0.7123990476200158,0.4448141463782513
-Y,123,120,0.6811384000799002,0.3241673069573878
-Y,123,213,0.8325999981815929,0.25089936945376295
-Y,123,237,0.5755752258074891,0.2421940864318089
-Y,123,254,0.9385060035363364,0.2726424477501254
-Y,124,5,0.5929553025225248,0.30046984143795163
-Y,124,20,0.8223423630926197,0.3113728867320737
-Y,124,84,1.2696814179154223,0.20380652314598002
-Y,124,85,1.1530371148687184,0.3781699537762823
-Y,124,103,0.7611918704145555,0.36517496611267264
-Y,124,104,0.9224711635496425,0.2913301759637375
-Y,124,105,0.9221567093966705,0.2712454205675986
-Y,124,106,0.9681009872207186,0.3302679275997902
-Y,124,107,0.8206194118063318,0.399187693778953
-Y,124,108,0.6686523105545165,0.41707929860459586
-Y,124,109,0.662369232581724,0.3919413464135156
-Y,124,119,0.697458034474745,0.33604955442531204
-Y,124,199,0.5869550926630877,0.2128436427373561
-Y,124,200,0.6426855039281142,0.23975286213015617
-Y,124,201,0.6578765821418087,0.24791039649481914
-Y,124,202,0.6420743278809766,0.2282258490409614
-Y,124,213,0.9719436508520904,0.25580713064112653
-Y,124,254,0.8977573341835867,0.29855758355815565
-Y,125,3,0.5972842559109597,0.20516822199072393
-Y,125,20,0.912872344819194,0.3356328941818719
-Y,125,21,0.9787938097326329,0.20583443391703046
-Y,125,84,1.2980858694175341,0.27219209574806624
-Y,125,85,0.9390301771094225,0.4282459263337937
-Y,125,96,0.6210977842570092,0.4122128285593884
-Y,125,102,0.8562277344786944,0.3631130586220705
-Y,125,103,1.0674102598208104,0.2635696667741425
-Y,125,107,0.9366355482620163,0.27897169056178706
-Y,125,118,0.626580498310274,0.3975259766975433
-Y,125,203,0.6109150723507875,0.2639287771332992
-Y,125,213,1.0201769849375146,0.264452890337231
-Y,125,253,0.6441063516655743,0.31254788871279815
-Y,125,254,0.9067828261568941,0.25200003996003717
-Y,126,19,0.6235471249699736,0.424967295361474
-Y,126,35,0.5831139542516951,0.18535110488300616
-Y,126,36,0.6249947395400199,0.20188806462632056
-Y,126,37,0.6300232527305176,0.19510903122873974
-Y,126,38,0.602511768120539,0.17776836028668344
-Y,126,39,0.6057537788398908,0.16900929748359428
-Y,126,40,0.6501025374008624,0.17332198782607985
-Y,126,41,0.6707355691597137,0.1717192458100514
-Y,126,42,0.6515436666645017,0.17694817096754364
-Y,126,43,0.5951616973316775,0.2000176656171293
-Y,126,67,0.570760985906429,0.2601169436264043
-Y,126,77,0.5995920462857997,0.16212576819311106
-Y,126,78,0.6124359575559645,0.1562214682906931
-Y,126,84,1.0765008825273379,0.33068853526071945
-Y,126,85,0.6073080667518209,0.45041828103830117
-Y,126,93,0.6173550573959151,0.3816382462138243
-Y,126,94,0.5838350556080368,0.31721014573144884
-Y,126,95,0.7281945945024328,0.28743248272882105
-Y,126,96,0.9818162938842493,0.31623692193440506
-Y,126,97,0.9510236329958887,0.3841346083413701
-Y,126,98,0.6227073264764663,0.4517886550982113
-Y,126,101,0.7970784128807714,0.40408599276573026
-Y,126,102,1.033954220246824,0.2789702960609501
-Y,126,107,0.9030789895668755,0.20427910873793564
-Y,126,204,0.6170675864063013,0.2653096047343948
-Y,126,205,0.5985210626002565,0.22627042278682094
-Y,126,208,0.5725436112206969,0.20693027693921343
-Y,126,209,0.6034369566881592,0.2091382967301275
-Y,126,210,0.6154126686450192,0.17593891598942193
-Y,126,225,0.60777830800535,0.36816853730423166
-Y,127,1,0.6019389626408189,0.25652181211683717
-Y,127,2,0.591916437855403,0.2875881604679745
-Y,127,3,0.596756403417538,0.3022329424648141
-Y,127,19,0.7208774439036111,0.4304756254387191
-Y,127,20,1.1234254719621317,0.28239196154616364
-Y,127,81,0.58612126633233,0.1851106439428873
-Y,127,83,1.021160094810457,0.2728113383463423
-Y,127,84,0.5855626714446323,0.3691716344646559
-Y,127,92,0.6802705265437038,0.41044215553524416
-Y,127,93,0.9327047803746897,0.3145084237571973
-Y,127,94,0.952142428400271,0.2212220199839646
-Y,127,98,0.8926773910932265,0.3728584103779736
-Y,127,99,0.6414346967925489,0.4246320749184092
-Y,127,100,0.6798348733167894,0.4120663083700135
-Y,127,101,0.8322587965801453,0.3443748493034238
-Y,127,102,0.8838105792385926,0.21950600786573116
-Y,127,108,0.8031908810609529,0.3348142217331642
-Y,127,111,0.6117615494685954,0.43830361038371185
-Y,127,116,0.6331069513361433,0.3649750364384872
-Y,127,117,0.590498849581711,0.3379981242806452
-Y,127,198,0.6871215654186033,0.19576736733582065
-Y,127,199,0.70731869643152,0.25495025788215336
-Y,127,213,0.9954165435761335,0.26938771316059795
-Y,127,223,0.8119028140451222,0.3298684753207827
-Y,127,225,0.8229569476565228,0.2633769589241946
-Y,127,226,0.765786055048994,0.3456517406747093
-Y,127,233,0.621829927917956,0.29883807218950337
-Y,128,0,0.702362326739254,0.13355803635889635
-Y,128,1,0.8352585172712863,0.14261829986122257
-Y,128,6,0.9284231240635873,0.3213234181235606
-Y,128,19,0.7721218887720965,0.40469702626106435
-Y,128,20,1.0822570720209468,0.2553225232461903
-Y,128,21,0.598919040807147,0.13772612054369857
-Y,128,63,0.5840625418743929,0.29073519051034635
-Y,128,70,0.6883964658423539,0.18334120415146615
-Y,128,82,0.7679753862228563,0.3323114032112573
-Y,128,86,0.573069063322871,0.3525318977433612
-Y,128,87,0.6699857749416316,0.4340843071679102
-Y,128,92,0.9871191934937619,0.42178249184455907
-Y,128,98,0.6661907274811336,0.29828207028037695
-Y,128,99,0.6088351550944098,0.32867617418259487
-Y,128,100,0.6217223847449307,0.3075493308614703
-Y,128,107,1.093315014277998,0.207192010474905
-Y,128,108,0.8666906087338936,0.35877064133657216
-Y,128,138,0.5712433647822834,0.29597270405579035
-Y,128,139,0.7496440189403255,0.21835712317215458
-Y,128,142,0.6261751412394703,0.274126917548342
-Y,128,195,0.6166223027512606,0.20216056563402143
-Y,128,200,0.6865884104979769,0.2818751200926659
-Y,128,213,0.9999677694904227,0.2703539094327325
-Y,128,222,0.7109418048903907,0.3173658352894716
-Y,128,223,0.7264790213322392,0.23809233161395935
-Y,128,226,0.6196963863856311,0.25202709186588196
-Y,128,234,0.6489720162522605,0.2784422957799128
-Y,129,7,0.7987056703789573,0.3381104232378629
-Y,129,19,0.7349049531022559,0.3847017207990693
-Y,129,63,0.6087966921041943,0.28932184040229725
-Y,129,67,0.5873166296789967,0.31373601016275626
-Y,129,69,0.5838310196393623,0.18536747797686773
-Y,129,74,0.6424565388217813,0.18046224674392677
-Y,129,81,0.7033611289483026,0.2526092986733615
-Y,129,84,0.782893028108006,0.3324167419193023
-Y,129,85,0.6054749392329317,0.27657301264331846
-Y,129,87,0.9208624487575042,0.42710445262513824
-Y,129,88,0.5694198759852068,0.5410000742682106
-Y,129,92,1.0630330268929398,0.4645734383638854
-Y,129,93,1.2903941365468736,0.28300724080866296
-Y,129,96,0.6817750271156731,0.13112971381271116
-Y,129,97,0.6211712667195342,0.2103619983383423
-Y,129,103,0.5750491567129666,0.1962726837637651
-Y,129,104,0.6234685300850242,0.14229488720084382
-Y,129,107,0.9952344636768438,0.2234931273930776
-Y,129,108,0.8707914334708459,0.35645565054352696
-Y,129,138,0.801341603998946,0.25136897710764217
-Y,129,142,0.7480125448131256,0.2595524251389172
-Y,129,195,0.6902916409000082,0.1858028437153806
-Y,129,199,0.8452024154800845,0.13341969704588275
-Y,129,200,0.7759313834817558,0.2619217552263035
-Y,129,213,1.0765521667770104,0.26894694492936305
-Y,129,214,0.7376325826682034,0.41417469225014436
-Y,129,221,0.7880079477597339,0.31572668255741465
-Y,129,222,0.6507616806000769,0.22669886805804723
-Y,129,234,0.5854971175433099,0.32419636380713013
-Y,130,6,0.9544547374577259,0.1634163045620679
-Y,130,7,1.0201826482246645,0.27525896581969916
-Y,130,8,0.8943588942820123,0.3788902981268003
-Y,130,9,0.5960077761156484,0.4676586846669426
-Y,130,19,0.6747235166178295,0.41333637582183486
-Y,130,20,1.0090442757400286,0.3008943691094673
-Y,130,21,0.8072848695976262,0.20462009067531955
-Y,130,64,0.5742715326601102,0.3567240427287398
-Y,130,67,0.6237877932811728,0.3529040516457889
-Y,130,68,0.7698469613416956,0.25632293312547877
-Y,130,69,0.7523339498010213,0.1581738972446898
-Y,130,74,0.7828058410918931,0.21300260294916828
-Y,130,87,0.9600902779791756,0.4100616841555601
-Y,130,88,0.6792713193484529,0.5329814816895567
-Y,130,92,0.9007941198408349,0.46717618589242105
-Y,130,93,1.033409258170109,0.3328063949087691
-Y,130,96,0.7799010336804119,0.22637761769473821
-Y,130,104,0.7083214337601875,0.21049409393550533
-Y,130,107,0.8553384867625636,0.18883312053119358
-Y,130,108,0.9789962441808011,0.3094280290423101
-Y,130,109,0.6614852342254354,0.423950944403114
-Y,130,137,0.5711933565258569,0.3206291216251463
-Y,130,138,0.8929447953296712,0.22105072968327769
-Y,130,141,0.8204371141469935,0.13708946176989195
-Y,130,142,0.8305881038887177,0.27124489036705973
-Y,130,195,0.7685215317396634,0.19002349699933624
-Y,130,200,0.7676986394799888,0.26656515751274634
-Y,130,213,1.1527846525068943,0.2598514772996624
-Y,130,214,0.9149033621727982,0.43487256755555415
-Y,130,220,0.6111733344498016,0.4136771672342057
-Y,130,221,0.9227158571669768,0.27804343587518604
-Y,130,225,0.6180709666168102,0.30859485980867407
-Y,130,235,0.6062240704270151,0.2657364539814374
-Y,130,246,0.5902021583232735,0.3686766125046316
-Y,131,8,1.196862985539382,0.27530721113182266
-Y,131,9,1.0355067280421397,0.3982781516390182
-Y,131,10,0.5937643394741979,0.47569694517546923
-Y,131,20,0.8720154819838348,0.3982592908848647
-Y,131,21,0.8560537338163671,0.3054205636656885
-Y,131,34,0.5801760357759409,0.19909380126414314
-Y,131,64,0.6163453779961197,0.3299198828951448
-Y,131,68,0.8810395440797933,0.3143561360164224
-Y,131,73,0.8510028873487833,0.12190793476180997
-Y,131,74,0.8118227520698708,0.2549735226199919
-Y,131,79,0.5758368372098845,0.2579181027344213
-Y,131,86,0.8075759096500386,0.29627707425337985
-Y,131,87,0.679236645056237,0.3898973945939611
-Y,131,88,0.6054537840653149,0.47029660567430787
-Y,131,91,0.7406426850405653,0.49413365199119774
-Y,131,92,0.7735803745478087,0.4041674882781779
-Y,131,93,0.5823423158845049,0.3263706813074319
-Y,131,95,0.606953653547382,0.27139660946276734
-Y,131,104,0.6239919300868741,0.27962776511601
-Y,131,105,0.7244079811619253,0.18482547962036372
-Y,131,108,1.0340780462262071,0.26789052609236846
-Y,131,109,0.7720278581647994,0.4077621516476056
-Y,131,137,0.6427702831629359,0.3096460463943681
-Y,131,138,0.9199375955033599,0.19817451011621146
-Y,131,142,0.876939410552356,0.26007973965891096
-Y,131,195,0.8439812005937446,0.20539479831596724
-Y,131,199,0.8981664241948444,0.17489980840316788
-Y,131,200,0.7098504114688701,0.28799118150686154
-Y,131,213,1.0946835707086062,0.21231604443319751
-Y,131,214,1.0997646628253044,0.39005957438203404
-Y,131,220,0.5807057614154068,0.3990870235434461
-Y,131,221,0.8463832457775048,0.27872946461044107
-Y,131,225,0.5740505833647351,0.31439507763901514
-Y,131,249,0.592067900367047,0.3504759794623768
-Y,131,250,0.597290836575838,0.3230924946544381
-Y,131,251,0.6592194946960875,0.2832601686299619
-Y,132,9,1.004139431968691,0.28314802575643766
-Y,132,10,0.7632933292761509,0.39188303854034257
-Y,132,20,0.6046045567184896,0.45256410017446796
-Y,132,21,0.8256172429747624,0.3540327902787153
-Y,132,34,0.6037172829825632,0.2287277113759377
-Y,132,68,0.7953152350838072,0.3565976382749932
-Y,132,69,1.0740682575542793,0.2277986842562134
-Y,132,74,0.8728298171917096,0.23990098182780098
-Y,132,82,0.5806856683971681,0.2428397688049551
-Y,132,85,0.9692376823878468,0.2604857082855052
-Y,132,86,0.7690311156533526,0.37165602567249917
-Y,132,91,0.6366363009264167,0.426052097022656
-Y,132,105,0.746114420129163,0.23884385807149217
-Y,132,108,1.0635210804908497,0.28018678659872964
-Y,132,109,0.7431955500662775,0.4132465133317575
-Y,132,137,0.6288546195503735,0.3058390610321575
-Y,132,141,0.8071472180209801,0.11570962705885643
-Y,132,142,0.9092569035731876,0.24512652469513863
-Y,132,195,0.8712807889354869,0.21543712089840125
-Y,132,199,0.8919880691833947,0.18246115612907754
-Y,132,200,0.6963971409368839,0.2932599223414912
-Y,132,211,0.7346101602816619,0.2093309072028227
-Y,132,214,1.0953510354608977,0.3276532185075342
-Y,132,221,0.5837484559186853,0.30114391726471895
-Y,132,222,0.5959644044219217,0.22597965428512537
-Y,132,251,0.6149412966810945,0.3517704145959226
-Y,132,252,0.8901752753932158,0.2656207930582552
-Y,133,8,0.7090963663853669,0.15675848619375443
-Y,133,9,0.6453644671798308,0.24863163203661726
-Y,133,12,0.5686067589831345,0.3543739865900222
-Y,133,21,0.7815394268029379,0.3747776765429321
-Y,133,22,0.7750665023823327,0.25774569394456714
-Y,133,68,0.6985319811946966,0.3680168244958081
-Y,133,69,1.0744688362708807,0.24734832871608062
-Y,133,74,0.9017497615669597,0.20303018978584605
-Y,133,85,0.882945807341947,0.3300867067239459
-Y,133,105,0.6180904089410842,0.28312785822231773
-Y,133,108,1.0499465931785683,0.30698448155506686
-Y,133,109,0.7073570623350013,0.4406353812671677
-Y,133,137,0.5986319185064722,0.33234748906186257
-Y,133,138,0.9602473161220625,0.23317453028360435
-Y,133,142,0.9282871160167881,0.23515788487823464
-Y,133,143,0.5978637290419138,0.33963233125623543
-Y,133,195,0.8502848002063365,0.21800815535208412
-Y,133,199,0.9027232198520619,0.16066121452251744
-Y,133,200,0.775958246374905,0.2798343936075243
-Y,133,211,0.6973308784799932,0.25856985146875966
-Y,133,214,1.0431738958358678,0.3227288813456747
-Y,133,252,0.8292960714665889,0.3135759360383448
-Y,134,7,0.6854463075935552,0.14237048987096432
-Y,134,8,0.6572673426479106,0.22183529375808816
-Y,134,21,0.6143622595634204,0.40762102440091913
-Y,134,22,0.7850224672208144,0.31946390047427503
-Y,134,23,0.7073165126766526,0.24256559769565209
-Y,134,68,0.6019829134681206,0.37889877378795717
-Y,134,69,1.05571305215177,0.26253916872015115
-Y,134,73,0.7026552875453077,0.07906626929647485
-Y,134,74,0.9144551695520835,0.19625320361232662
-Y,134,75,0.6097089291967722,0.30644967531752676
-Y,134,84,0.6922934356179633,0.31668232428086507
-Y,134,85,0.6261924823840922,0.3855196672752717
-Y,134,108,0.9866300104384783,0.3073953444420985
-Y,134,109,0.7388013373314634,0.4508515462139065
-Y,134,138,0.9288853341410142,0.2874734522134731
-Y,134,142,0.9465742554681847,0.2433119557673621
-Y,134,143,0.6307910689775199,0.3475669714258365
-Y,134,195,0.8234573928254855,0.2299687743507701
-Y,134,200,0.8635736131894016,0.25796471210133926
-Y,134,213,0.6213025734258956,0.25607086850349015
-Y,134,214,0.9349660314351224,0.36172010553685663
-Y,134,252,0.7352698337096156,0.31155232793289855
-Y,135,7,0.6570710732609569,0.16612660457351627
-Y,135,8,0.5711811986571648,0.24428379935064556
-Y,135,18,0.6472722425365942,0.3717896757583244
-Y,135,22,0.6042957379500168,0.3874895786586206
-Y,135,23,0.7267187855623297,0.3298054041462207
-Y,135,24,0.6714142782685747,0.27699630736065084
-Y,135,69,0.9642551178507324,0.30053550383808497
-Y,135,74,0.9332163331458384,0.18984449444774465
-Y,135,75,0.671658076622078,0.3075668700868832
-Y,135,106,0.5850486785368709,0.2620900058518719
-Y,135,108,0.8510865971469774,0.26832566157290966
-Y,135,109,0.8724346393643169,0.4069380964373643
-Y,135,138,0.8175330867047353,0.3359777386148179
-Y,135,139,0.9722911418075537,0.21153513456934148
-Y,135,142,0.9409237020679507,0.2524188314471765
-Y,135,143,0.6756821503714706,0.3625875454782482
-Y,135,195,0.7945978843283806,0.27505075189873135
-Y,135,196,0.9169679184700448,0.1592338814280604
-Y,135,200,0.9047171547100098,0.2459752742641179
-Y,135,214,0.7714696996476611,0.3977084699239727
-Y,135,248,0.682725054037115,0.3191497522174895
-Y,135,249,0.6056199515442897,0.3105601817356072
-Y,135,252,0.6826586413446012,0.28916943954041846
-Y,136,7,0.6470568139855414,0.12865147925971138
-Y,136,8,0.7009153085219078,0.21055714691000202
-Y,136,9,0.5709803548529809,0.2947681844570331
-Y,136,24,0.5767912533128268,0.3591724436612502
-Y,136,69,0.7702500062053792,0.333426123928568
-Y,136,70,1.002885199277032,0.20765224944550362
-Y,136,75,0.7612108802419445,0.2942210896764859
-Y,136,106,0.6613890947389061,0.30339038463964035
-Y,136,109,0.88996718018122,0.3525681818420963
-Y,136,138,0.6765679668154687,0.36869407276352234
-Y,136,142,0.9114043172524081,0.22285139196152473
-Y,136,143,0.8193219808181332,0.35434531704798466
-Y,136,195,0.7219090469561003,0.3121970359351269
-Y,136,196,0.959585438740134,0.1965599691894295
-Y,136,200,0.9185861662250352,0.2510663045790551
-Y,136,214,0.6777271603136223,0.4218006997708496
-Y,136,252,0.6813294341340146,0.28908598975670063
-Y,137,9,0.7134013898140394,0.3075511193811729
-Y,137,74,0.7921688417701084,0.15080780692355333
-Y,137,75,0.8416722351167109,0.27446728875661863
-Y,137,106,0.6379329946064838,0.3591015098380762
-Y,137,107,0.5811941108583915,0.2701143126118435
-Y,137,109,0.8598466261607944,0.35278385124431855
-Y,137,139,0.9186804443661918,0.34224298934430997
-Y,137,140,0.8859486702162226,0.22427986450673404
-Y,137,143,0.9758064629302006,0.3388648940564768
-Y,137,195,0.6727051074840512,0.333464997440563
-Y,137,200,0.9272387192613147,0.2529870346806733
-Y,137,214,0.6305070362426874,0.42031918290531395
-Y,137,250,0.5824071752557073,0.24751481555932212
-Y,137,252,0.7114264648029882,0.28575944056381025
-Y,138,8,0.997850852118622,0.2323240238867533
-Y,138,9,0.710267127109998,0.35533277509424777
-Y,138,70,0.7411157519150052,0.3555722969298276
-Y,138,71,0.9930447038893423,0.28853362497527285
-Y,138,72,0.8654845821188173,0.17584962170999519
-Y,138,75,0.9178632453945312,0.25473957529149993
-Y,138,109,0.7103748474708799,0.3783008894240066
-Y,138,139,0.8680375445087014,0.39819506203822486
-Y,138,143,1.0622192819092113,0.34927227067412225
-Y,138,169,0.5808773415133296,0.36254301629767816
-Y,138,195,0.6150630450584661,0.37944616551946464
-Y,138,196,1.0813740854523393,0.2886598105127718
-Y,138,200,0.9588954101435664,0.236200253445818
-Y,138,252,0.6660120610606451,0.2515663012410541
-Y,139,8,0.930584287437712,0.27958847391267944
-Y,139,71,0.8988645133653348,0.36015007826199363
-Y,139,75,1.0033850555450847,0.26625852999374316
-Y,139,76,0.6184932694812412,0.3856473453268106
-Y,139,139,0.8599502579230817,0.41977887150973336
-Y,139,140,1.087656473847647,0.26487066599748027
-Y,139,142,0.7956752857938182,0.19595399448240655
-Y,139,143,1.0809203095827458,0.3550887614707273
-Y,139,144,0.6386558367926998,0.4633800210365531
-Y,139,196,1.012365842514865,0.3611217092365703
-Y,139,197,1.154920881853504,0.1930388438479256
-Y,139,200,1.050203544405332,0.23489908347835486
-Y,139,201,0.5923389518791797,0.35496335202049656
-Y,140,7,0.7343794757493126,0.1946941857787791
-Y,140,8,0.6982761384552779,0.3036651148467185
-Y,140,71,0.8475287747641823,0.3965798873066203
-Y,140,72,1.1415888927189097,0.2421843108729515
-Y,140,75,1.0427839571407362,0.25570126547282046
-Y,140,76,0.8035443980811476,0.38818298715596916
-Y,140,139,0.7928510437362277,0.4162375632495311
-Y,140,143,1.1223232959080518,0.29904952692966313
-Y,140,144,0.8209780942491797,0.4251048054654497
-Y,140,152,0.5896402521021779,0.39862730318242345
-Y,140,196,0.8978449546232197,0.3886199676683257
-Y,140,200,1.094274976322307,0.26557493950675426
-Y,140,201,0.6252480748369176,0.40328908728758084
-Y,140,215,0.651544345716061,0.3291332130699226
-Y,140,252,0.6260449984352587,0.2898152467574349
-Y,140,253,0.912597802633349,0.1955433198841025
-Y,141,7,0.6309556939228433,0.2193010709653058
-Y,141,71,0.7184825527242894,0.43174218327810604
-Y,141,72,1.1995555280192962,0.2906491203022492
-Y,141,76,1.092155522940488,0.30999288169579325
-Y,141,84,0.6056385866395644,0.4051592175797403
-Y,141,139,0.6407518414952117,0.42793169601025577
-Y,141,140,1.0671062082595273,0.3104909285209515
-Y,141,141,0.7349253157346273,0.16471813151627424
-Y,141,143,1.03773940279085,0.23416302651158452
-Y,141,144,0.9235370578344116,0.37991285206561237
-Y,141,152,0.6100410327118553,0.39811491447781167
-Y,141,196,0.7593885564906484,0.3967486119353623
-Y,141,197,1.1109730810039036,0.25763338006168524
-Y,141,200,0.9568770647420829,0.26811167790717133
-Y,141,201,0.6734342750599035,0.38079676257583606
-Y,141,252,0.6677707994494028,0.3369248800380791
-Y,142,72,1.1696085023002318,0.3655956940380592
-Y,142,73,1.1674211919383568,0.19847446376067174
-Y,142,77,0.8265017558629306,0.372241085804474
-Y,142,140,0.941869590540349,0.3589812475057622
-Y,142,143,0.8938214696438394,0.2068234794012699
-Y,142,144,0.9629943477847328,0.3543182572557506
-Y,142,196,0.5704979047856419,0.41192447670979837
-Y,142,197,0.9855608817812288,0.3139149874708425
-Y,142,200,0.7346559233541505,0.2241981394450922
-Y,142,201,0.6700592001839814,0.30232343516896776
-Y,142,252,0.6380060264591564,0.37536652576444696
-Y,142,253,1.1393297925319512,0.2329754243975429
-Y,143,5,0.6754785397629333,0.1556657029045786
-Y,143,17,0.6216532218001143,0.30512094558824526
-Y,143,20,0.6212957948415223,0.26890360931666113
-Y,143,31,0.571763202249166,0.3156901402925476
-Y,143,72,0.9928634369037556,0.43587293930462084
-Y,143,73,1.3317812782386744,0.2673310585640532
-Y,143,76,1.0408753067467227,0.1887727209588392
-Y,143,77,0.9593970382872442,0.333808536158622
-Y,143,130,0.6327292928630436,0.45323953476075846
-Y,143,131,0.6050302851857795,0.3992883945472995
-Y,143,140,0.6929067317346915,0.3911640616558633
-Y,143,141,0.8970129840107651,0.26834042789495044
-Y,143,143,0.7844627993498186,0.19816927896175743
-Y,143,144,0.9832228306331876,0.34223486282515514
-Y,143,170,0.6153384316376587,0.32918452141900845
-Y,143,172,0.608559980220934,0.35856604934922304
-Y,143,197,0.791489249513622,0.3728646513537863
-Y,143,198,0.8455252034505139,0.24218993103260067
-Y,143,201,0.6134604071312834,0.2718855269009355
-Y,143,253,1.1067858699688096,0.26365102572888244
-Y,144,5,0.7236343779758116,0.18426509452398745
-Y,144,17,0.6528435231208597,0.2763044165252392
-Y,144,21,0.7076583144697862,0.3112726825211986
-Y,144,31,0.582317231883548,0.24502895950235354
-Y,144,32,0.6181715505095673,0.3357193155548647
-Y,144,72,0.7693482945493615,0.463708484510393
-Y,144,73,1.320057605260747,0.31256635735234445
-Y,144,77,0.97875532723439,0.26242946890162416
-Y,144,78,0.7326023762703163,0.34749304727864205
-Y,144,121,0.7033250510972319,0.3675736387147486
-Y,144,129,0.6928661567932457,0.37661121239150785
-Y,144,130,0.7468531753957449,0.34053975458908037
-Y,144,139,0.5720044921719076,0.3693236651750678
-Y,144,140,0.6690857749206676,0.3389117083665752
-Y,144,141,0.8198786456543086,0.25460069285532544
-Y,144,144,1.0103943691328914,0.3304434221980027
-Y,144,169,0.7059905544194852,0.3901691279396547
-Y,144,172,0.7073551767798777,0.35454351273130125
-Y,144,197,0.7557019374209067,0.35698489412828416
-Y,144,200,0.6052573246271167,0.19054532755964093
-Y,144,201,0.7484263013833252,0.29680550866225724
-Y,144,202,0.5948929263184619,0.378920032573347
-Y,144,253,1.0132759002090812,0.28416131874818407
-Y,145,0,0.9971728038892791,0.2833577268892695
-Y,145,21,0.7734292169753726,0.2735030591393724
-Y,145,22,0.6520308955742286,0.37113040059060104
-Y,145,32,0.6624175637141099,0.2901559592492574
-Y,145,60,0.6049981479206755,0.3566114685126981
-Y,145,72,0.6803999825311067,0.44920105353282036
-Y,145,73,1.19852836521791,0.3298310053451021
-Y,145,77,0.8888666207812751,0.19649215169690967
-Y,145,79,0.5717005504427911,0.3883910030594312
-Y,145,87,0.5799099979582298,0.3693825115908316
-Y,145,88,0.6196865284527149,0.3304286995958226
-Y,145,89,0.6829475857813918,0.36911329823108346
-Y,145,96,0.6099418136875414,0.39385869459889533
-Y,145,97,0.6214186338490212,0.3126085095207424
-Y,145,121,0.847876567826567,0.3216989173859235
-Y,145,144,1.0418179901372673,0.3270178810386269
-Y,145,169,0.7272114929201015,0.36529450629536075
-Y,145,172,0.7253285606411966,0.35820314705942635
-Y,145,175,0.6807274484569082,0.3935736649534467
-Y,145,176,0.8023401034049547,0.337688106194102
-Y,145,197,0.690252938453765,0.33013767824583085
-Y,145,200,0.6021831669699662,0.18865015330379153
-Y,145,201,0.8292602643191014,0.2968195708247461
-Y,145,202,0.6413752775209539,0.39979590116412855
-Y,145,253,0.9494473445369204,0.3085723193598653
-Y,146,0,0.655610091066314,0.3608530329557432
-Y,146,1,1.125787622998638,0.21154415310790575
-Y,146,6,0.7312982255457432,0.2410404056988396
-Y,146,21,0.7249464539282057,0.22043928698805157
-Y,146,22,0.8004633645788869,0.3177736724668305
-Y,146,27,0.6787784050869067,0.3105707238281949
-Y,146,33,0.5818832289656338,0.34321194455919
-Y,146,60,0.65295862661047,0.33374235912621575
-Y,146,72,0.7045419751158192,0.3767531240477761
-Y,146,73,1.0006840786840931,0.2861231172502279
-Y,146,78,0.8621514302862872,0.2677463042050629
-Y,146,79,0.6957606912100841,0.37762601802731083
-Y,146,90,0.6500434938443199,0.38949217046394335
-Y,146,94,0.5840536972047655,0.38884766928351083
-Y,146,95,0.7405641454060892,0.36036738109571376
-Y,146,96,0.8610345551330344,0.30263768031364957
-Y,146,99,0.6425198646528603,0.24748466722947884
-Y,146,121,0.8686581637184875,0.3249972001501214
-Y,146,124,0.6824497493582241,0.332403716250607
-Y,146,140,0.5839830030375233,0.31306302108305384
-Y,146,141,0.8003349325798349,0.23496942531834256
-Y,146,144,1.0337994857770212,0.3338091124833702
-Y,146,169,0.6124697292621144,0.36011013091706945
-Y,146,172,0.6399969275888869,0.3826089349955629
-Y,146,178,0.6434617263342846,0.3182862949657328
-Y,146,198,0.6906085670181846,0.22924519674802096
-Y,146,202,0.7323369660707478,0.38183933345248605
-Y,146,253,0.8718135560672389,0.3529998489079718
